season,week,date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home,score_away,score_home
2022,11,11/17/22,Titans,Packers,21,15,13-Jul,14-Jul,2-Jan,0-2,320,215,88,56,408,271,24-29,24-39,17-Mar,12-Jan,32,19,0,0,1,0,1,0,20-Feb,May-40,6-Apr,3-Feb,10,10,0,0,32:28:00,27:32:00,27,17
2022,11,11/20/22,Bears,Falcons,20,18,16-Sep,9-Feb,0-0,1-Jan,128,131,160,149,288,280,14-21,13-20,25-Apr,0-0,41,33,0,2,1,0,1,2,Jul-56,13-Feb,3-Mar,3-Feb,10,10,0,1,35:10:00,24:50:00,24,27
2022,11,11/20/22,Browns,Bills,27,22,11-Apr,11-Mar,2-Jan,0-0,316,186,80,171,396,357,28-41,18-27,8-Jan,11-Feb,26,33,1,0,0,0,1,0,Jun-42,Aug-89,4-Feb,5-Feb,11,11,0,0,31:22:00,28:38:00,23,31
2022,11,11/20/22,Eagles,Colts,18,14,12-May,15-May,2-Jan,0-1,173,185,141,99,314,284,18-25,23-32,17-Mar,28-Apr,33,26,2,1,0,0,2,1,Jul-55,Aug-90,2-Jan,3-Jan,12,11,0,0,29:22:00,30:38:00,17,16
2022,11,11/20/22,Jets,Patriots,6,13,14-Mar,15-Apr,0-0,0-1,44,198,59,99,103,297,22-Sep,23-27,Apr-33,Jun-48,23,26,0,0,0,0,0,0,15-Mar,Aug-55,0-1,0-2,13,11,0,1,24:30:00,35:30:00,3,10
2022,11,11/20/22,Rams,Saints,17,19,14-May,11-Apr,2-Jan,0-0,188,235,148,88,336,323,16-28,22-28,Apr-35,Apr-39,30,24,0,0,0,0,0,0,Jun-55,15-Feb,2-Jan,4-Feb,11,12,0,0,28:53:00,31:07:00,20,27
2022,11,11/20/22,Lions,Giants,23,25,13-Jun,13-May,0-0,3-Feb,165,324,160,89,325,413,17-26,27-44,0-0,17-Feb,37,26,0,1,0,2,0,3,May-45,Aug-63,5-Apr,3-Mar,11,11,0,0,31:48:00,28:12:00,31,18
2022,11,11/20/22,Panthers,Ravens,13,19,12-Mar,15-Jun,0-1,0-0,169,193,36,115,205,308,21-33,24-33,27-Apr,16-Mar,17,30,1,0,2,1,3,1,Sep-66,Oct-93,0-1,4-Jan,11,12,0,0,26:46:00,33:14:00,3,13
2022,11,11/20/22,Commanders,Texans,20,11,13-Mar,13-Feb,2-Feb,4-Apr,191,127,153,21,344,148,15-27,19-33,0-0,May-42,40,16,0,0,0,2,0,2,May-36,15-Feb,4-Jan,2-Jan,10,11,1,0,34:56:00,25:04:00,23,10
2022,11,11/20/22,Raiders,Broncos,20,19,11-Mar,12-Mar,0-0,0-0,298,226,109,94,407,320,23-37,24-31,9-Jan,21-Mar,24,28,0,0,0,0,0,0,Sep-98,May-45,0-1,2-Jan,10,10,0,0,32:39:00,28:57:00,22,16
2022,11,11/20/22,Cowboys,Vikings,23,16,17-Dec,11-Jan,0-0,0-0,307,110,151,73,458,183,26-30,17-30,0-0,Jul-49,40,17,0,1,0,0,0,1,Jun-39,Jul-59,3-Feb,0-1,10,10,0,0,37:24:00,22:36,40,3
2022,11,11/20/22,Bengals,Steelers,22,17,9-Mar,17-Aug,0-0,0-1,346,249,62,102,408,351,24-39,25-42,9-Feb,16-Feb,24,24,0,0,2,0,2,0,Jun-44,Aug-70,3-Mar,5-Mar,13,13,0,0,31:36:00,28:24:00,37,30
2022,11,11/20/22,Chiefs,Chargers,23,22,10-May,14-Aug,0-0,0-0,322,250,163,115,485,365,20-34,23-30,7-Jan,30-May,27,30,1,1,0,1,1,2,Apr-54,25-Apr,4-Feb,3-Feb,11,10,0,0,27:41:00,32:19:00,30,27
2022,11,11/21/22,49ers,Cardinals,21,19,11-Jun,16-Aug,0-0,0-2,228,247,159,67,387,314,20-29,30-44,0-0,30-Mar,28,24,0,0,0,2,0,2,30-Mar,May-50,2-Feb,2-Jan,11,11,0,0,29:09:00,30:51:00,38,10
2022,12,11/24/22,Bills,Lions,28,22,12-Jul,15-Jun,0-0,3-Mar,237,230,164,96,401,326,24-42,23-37,16-Mar,10-Feb,29,28,0,2,1,0,1,2,May-36,Mar-32,4-Mar,4-Mar,10,10,0,0,31:26:00,28:34:00,28,25
2022,12,11/24/22,Giants,Cowboys,21,26,11-Mar,11-Jul,0-2,0-1,210,261,90,169,300,430,21-35,21-30,18-Mar,0-0,21,39,0,0,0,2,0,2,Jul-66,13-86,3-Feb,4-Apr,10,10,0,0,25:51:00,34:09:00,20,28
2022,12,11/24/22,Patriots,Vikings,17,23,10-Mar,15-Aug,0-1,0-0,364,301,45,57,409,358,28-39,31-38,18-Mar,9-Jan,13,27,0,0,0,1,0,1,Jun-55,20-Mar,0-3,5-Mar,11,11,0,1,23:43,36:17:00,26,33
2022,12,11/27/22,Buccaneers,Browns,16,22,15-Apr,17-May,1-Jan,4-Feb,229,178,96,189,325,367,29-43,23-37,17-Mar,Apr-32,20,34,0,0,0,1,0,1,Sep-70,May-42,2-Feb,3-Feb,13,13,0,0,30:37:00,39:04:00,17,23
2022,12,11/27/22,Bengals,Titans,21,15,14-May,16-Jul,0-0,0-0,266,281,108,63,374,344,22-37,22-34,4-Jan,10-Jan,28,21,0,0,0,0,0,0,Sep-80,Aug-57,3-Jan,0-3,12,10,0,0,31:46:00,28:14:00,20,16
2022,12,11/27/22,Texans,Dolphins,14,25,13-Feb,15-Apr,1-Jan,1-Jan,174,273,36,66,210,339,26-39,23-41,May-41,May-32,14,26,1,1,2,0,3,1,May-45,Apr-35,2-Jan,5-Feb,13,13,0,1,27:33:00,32:27:00,15,30
2022,12,11/27/22,Bears,Jets,14,22,13-Apr,12-Jul,3-Feb,0-1,165,308,127,158,292,466,14-25,22-29,14-Feb,7-Jan,29,32,0,0,1,0,1,0,10-Jan,5-Jan,3-Jan,2-Jan,10,10,0,0,27:55:00,32:05:00,10,31
2022,12,11/27/22,Falcons,Commanders,18,20,10-Apr,12-May,0-1,1-Jan,165,138,167,176,332,314,15-25,14-23,9-Jan,0-0,29,37,0,0,1,1,1,1,20-Feb,28-Apr,2-Jan,3-Feb,9,9,0,0,26:51:00,33:09:00,13,19
2022,12,11/27/22,Broncos,Panthers,14,19,14-Apr,12-Feb,0-1,2-Feb,125,164,121,185,246,349,19-35,19-Nov,17-Mar,0-0,19,46,2,1,0,0,2,1,Apr-44,Apr-34,2-Jan,4-Feb,13,12,0,0,22:57,37:03:00,10,23
2022,12,11/27/22,Ravens,Jaguars,24,18,14-Aug,13-Apr,0-1,3-Feb,253,294,162,38,415,332,16-32,29-37,1-Jan,27-Apr,35,20,2,1,0,0,2,1,20-Mar,19-Apr,5-Feb,4-Feb,11,10,0,0,32:39:00,27:21:00,27,28
2022,12,11/27/22,Chargers,Cardinals,22,20,13-Jun,13-Jul,0-0,0-1,246,185,65,181,311,366,35-47,18-29,28-Apr,6-Jan,13,34,0,1,0,1,0,2,30-Apr,19-Mar,3-Feb,2-Feb,11,11,0,0,29:25:00,30:35:00,25,24
2022,12,11/27/22,Raiders,Seahawks,27,22,14-Aug,9-Mar,2-Jan,0-0,293,307,283,65,576,372,25-36,27-37,2-Jan,21-Mar,40,23,0,1,2,1,2,2,Jul-50,10-Feb,4-Feb,5-Mar,14,13,0,0,37:35:00,28:05:00,40,34
2022,12,11/27/22,Rams,Chiefs,13,29,13-May,11-May,3-Mar,0-0,82,320,116,117,198,437,14-24,27-42,24-Mar,0-0,28,30,0,1,2,1,2,2,25-May,25-Mar,1-Jan,6-Jan,10,8,0,0,27:34:00,32:26:00,10,26
2022,12,11/27/22,Saints,49ers,14,21,11-Apr,13-May,0-1,2-Jan,197,221,63,96,260,317,18-30,26-37,7-Jan,1-Jan,22,29,2,0,0,0,2,0,Jun-46,Jul-64,0-2,3-Jan,9,9,0,0,25:10:00,34:50:00,0,13
2022,12,11/27/22,Packers,Eagles,19,29,7-Jan,15-Aug,1-Jan,3-Feb,236,137,106,363,342,500,17-25,16-28,17-Mar,16-Feb,21,49,0,1,2,0,2,1,Apr-35,25-Mar,4-Feb,5-Apr,11,11,0,0,24:26:00,35:34:00,33,40
2022,12,11/28/22,Steelers,Colts,22,19,14-Jul,12-Mar,0-0,3-Feb,151,180,172,110,323,290,20-28,22-34,23-Mar,19-Mar,36,25,0,1,0,1,0,2,19-Mar,20-Feb,3-Feb,3-Feb,10,10,0,0,34:22:00,25:38:00,24,17
2022,13,12/1/22,Bills,Patriots,22,14,15-Sep,12-Mar,0-0,1-Jan,223,182,132,60,355,242,22-33,22-36,Feb-00,13-Jan,37,14,1,0,0,0,1,0,Jun-47,Jun-62,3-Mar,0-1,10,9,0,0,38:08:00,21:52,24,10
2022,13,12/4/22,Steelers,Falcons,22,18,12-Jun,10-Mar,0-0,1-Jan,197,160,154,146,351,306,16-28,13-24,0-0,7-Jan,37,28,0,0,0,1,0,1,30-Jul,Jun-48,3-Jan,2-Jan,9,8,0,0,32:55:00,27:05:00,19,16
2022,13,12/4/22,Packers,Bears,21,15,13-Jun,11-Jun,2-Jan,0-0,182,254,175,155,357,409,18-31,20-25,0-0,0-0,32,25,0,1,0,2,0,3,20-Feb,May-63,3-Jan,2-Jan,10,10,0,0,32:28:00,27:32:00,28,19
2022,13,12/4/22,Jaguars,Lions,14,31,12-Mar,12-Aug,4-Mar,0-0,171,337,95,100,266,437,19-34,31-41,14-Feb,3-Feb,19,31,1,0,0,0,1,0,24-May,10-Jan,2-Jan,4-Apr,9,9,0,0,23:10,36:50:00,14,40
2022,13,12/4/22,Jets,Vikings,23,21,16-Mar,18-Sep,5-Feb,1-Jan,366,159,120,128,486,287,31-58,21-35,3-Jan,14-Feb,24,29,0,0,2,0,2,0,Jun-40,Mar-44,6-Jan,3-Mar,12,13,0,0,31:38:00,28:22:00,22,27
2022,13,12/4/22,Commanders,Giants,25,20,14-Mar,13-Apr,1-Jan,0-0,246,182,165,134,411,316,27-41,25-31,29-May,18-Apr,36,30,1,1,0,0,1,1,Jul-55,Apr-34,2-Jan,3-Feb,13,14,0,0,41:11:00,28:49:00,20,20
2022,13,12/4/22,Titans,Eagles,11,26,14-Apr,11-Mar,2-Jan,3-Mar,122,386,87,67,209,453,16-26,30-41,Jun-35,5-Feb,21,24,0,0,0,0,0,0,Jul-82,Dec-80,0-2,2-Feb,11,11,0,0,27:27:00,32:33:00,10,35
2022,13,12/4/22,Broncos,Ravens,12,20,12-Feb,13-Mar,0-0,3-Mar,184,182,88,103,272,285,17-22,30-37,5-Feb,16-Apr,28,28,0,0,0,2,0,2,Apr-48,15-Mar,0-0,2-Jan,11,11,0,0,27:31:00,32:29:00,9,10
2022,13,12/4/22,Browns,Texans,14,16,13-Apr,12-Jan,0-0,2-Jan,130,201,174,82,304,283,22-Dec,20-39,1-Jan,0-0,38,22,1,2,1,2,2,4,Jun-56,31-May,0-1,4-Jan,13,14,3,0,32:16:00,27:44:00,27,14
2022,13,12/4/22,Seahawks,Rams,25,20,10-May,12-Apr,0-0,2-Jan,348,148,90,171,438,319,28-39,14-26,19-Apr,30-Apr,22,33,1,0,1,2,2,2,Jun-42,Apr-39,4-Feb,3-Feb,11,10,0,0,30:53:00,29:07:00,27,23
2022,13,12/4/22,Dolphins,49ers,14,24,0-7,19-Aug,2-Jan,2-Jan,275,230,33,121,308,351,18-34,27-41,20-Mar,Apr-36,8,34,1,0,3,1,4,1,Aug-68,Apr-45,0-1,5-Feb,13,12,0,1,19:26,40:34:00,17,33
2022,13,12/4/22,Chiefs,Bengals,20,26,11-Jun,11-Jul,2-Feb,0-1,211,279,138,152,349,431,16-27,25-31,12-Feb,7-Jan,25,34,1,0,0,0,1,0,Apr-35,Jun-65,4-Mar,7-Mar,8,8,0,0,27:54:00,32:06:00,24,27
2022,13,12/4/22,Chargers,Raiders,22,21,16-May,10-Mar,5-Mar,0-0,314,250,72,154,386,404,28-47,16-30,21-May,0-0,22,29,1,1,0,1,1,2,20-Apr,15-Mar,0-3,0-1,12,12,1,0,30:44:00,29:16:00,20,27
2022,13,12/4/22,Colts,Cowboys,18,23,13-Apr,13-Jul,3-Mar,1-Jan,203,165,106,220,309,385,21-37,20-30,30-Mar,5-Jan,30,34,2,0,3,1,5,1,Jun-88,Mar-43,3-Feb,4-Apr,14,12,0,1,31:19:00,28:41:00,19,54
2022,13,12/5/22,Saints,Buccaneers,14,25,14-May,15-Aug,0-0,0-0,232,274,66,76,298,350,21-29,36-54,18-Feb,7-Jan,25,20,0,1,0,1,0,2,Jun-84,Apr-39,0-3,3-Feb,11,11,0,0,29:55:00,30:05:00,16,17
2022,14,12/8/22,Raiders,Rams,17,20,13-May,12-Apr,1-Jan,1-Jan,137,211,165,71,302,282,20-Nov,22-35,0-0,19-Apr,38,22,0,1,2,0,2,1,Jul-94,Jul-60,4-Jan,1-Jan,9,10,0,0,30:21:00,29:39:00,16,17
2022,14,12/11/22,Jets,Bills,19,14,17-Aug,13-Feb,0-1,0-0,233,130,76,102,309,232,28-47,16-27,Apr-36,17-Mar,22,24,2,0,0,0,2,0,Jul-61,May-35,2-Jan,1-Jan,13,13,0,0,34:25:00,25:35:00,12,20
2022,14,12/11/22,Browns,Bengals,18,23,15-Apr,15-Jun,6-Mar,0-0,273,227,71,136,344,363,26-43,18-33,3-Feb,12-Feb,25,26,0,0,1,1,1,1,Sep-98,Apr-36,3-Jan,3-Feb,11,11,0,0,31:52:00,28:08:00,10,23
2022,14,12/11/22,Texans,Cowboys,16,21,15-Jul,15-Aug,0-2,2-Jan,213,277,114,127,327,404,20-27,24-39,0-0,7-Jan,37,31,1,1,1,2,2,3,25-Apr,10-Mar,2-Jan,5-Mar,13,12,0,0,33:14:00,26:46:00,23,27
2022,14,12/11/22,Vikings,Lions,23,23,10-Apr,15-Jul,2-Jan,2-Jan,394,330,22,134,416,464,31-41,27-39,Apr-31,0-0,17,30,2,0,0,0,2,0,25-Mar,Jul-51,4-Feb,2-Feb,11,10,0,0,28:06:00,31:54:00,23,34
2022,14,12/11/22,Jaguars,Titans,22,22,13-Jun,10-May,0-1,0-1,368,227,60,137,428,364,30-42,25-38,0-0,27-Apr,25,20,0,3,0,1,0,4,Sep-70,May-50,4-Feb,3-Mar,12,12,0,0,32:52:00,27:08:00,36,22
2022,14,12/11/22,Eagles,Giants,27,18,11-Jun,13-Apr,1-Jan,3-Feb,184,181,253,123,437,304,21-31,23-32,Apr-33,Jul-35,31,24,0,1,0,0,0,1,9-Feb,May-34,4-Mar,4-Mar,12,11,0,0,32:30:00,27:30:00,48,22
2022,14,12/11/22,Ravens,Steelers,18,23,13-Apr,8-Apr,2-Jan,0-0,94,264,215,65,309,329,17-Nov,22-31,10-Feb,12-Feb,42,20,0,0,0,3,0,3,May-46,15-Feb,3-Jan,4-Feb,10,9,0,0,32:59:00,27:01:00,16,14
2022,14,12/11/22,Chiefs,Broncos,20,17,12-Jun,17-Jun,0-0,2-Jan,342,214,89,106,431,320,28-42,27-44,10-Feb,Jun-49,23,19,0,0,3,2,3,2,Apr-70,Jun-38,3-Feb,3-Mar,13,13,1,0,30:13:00,29:47:00,34,28
2022,14,12/11/22,Buccaneers,49ers,18,24,16-Apr,9-Apr,7-Apr,2-Jan,253,195,69,209,322,404,34-55,17-23,0-0,0-0,19,36,1,1,2,0,3,1,Aug-62,15-Feb,2-Jan,3-Feb,11,11,0,0,27:20:00,32:40:00,7,35
2022,14,12/11/22,Panthers,Seahawks,24,16,13-Jun,13-Jun,2-Jan,1-Jan,105,241,223,46,328,287,14-24,21-36,15-Feb,23-Mar,46,14,0,0,0,2,0,2,29-Jun,Mar-35,5-Mar,3-Feb,11,10,0,0,39:16:00,20:44,30,24
2022,14,12/11/22,Dolphins,Chargers,14,24,11-Mar,18-Sep,0-0,2-Jan,127,350,92,82,219,432,28-Oct,39-51,18-Feb,17-Apr,19,23,0,0,0,0,0,0,Jun-50,Jun-40,0-0,6-Feb,11,11,0,0,20:22,39:38:00,17,23
2022,14,12/12/22,Patriots,Cardinals,18,19,11-Mar,14-Apr,0-0,5-Jan,225,210,103,113,328,323,24-35,28-41,10-Jan,Jun-45,21,22,0,1,1,1,1,2,Aug-80,Aug-48,4-Feb,3-Jan,12,12,1,0,26:29:00,33:31:00,27,13
2022,15,12/15/22,49ers,Seahawks,15,16,13-Jun,13-Apr,0-0,0-0,211,207,170,70,381,277,17-26,31-44,6-Jan,31-Mar,34,14,0,1,0,0,0,1,Jul-60,Aug-79,2-Jan,1-Jan,12,11,0,0,33:01:00,26:59:00,21,13
2022,15,12/17/22,Colts,Vikings,20,32,19-Jun,15-May,0-1,0-3,170,426,171,92,341,518,19-33,34-55,12-Mar,Jul-34,43,24,1,1,0,2,1,3,11-103,Sep-74,4-Jan,4-Apr,16,19,2,0,36:37:00,33:20:00,36,39
2022,15,12/17/22,Ravens,Browns,17,19,12-May,15-May,0-3,2-Feb,126,140,198,143,324,283,17-30,18-28,12-Mar,21-Mar,28,33,1,0,1,0,2,0,25-Mar,Mar-32,0-2,4-Jan,9,9,0,0,26:52:00,33:08:00,3,13
2022,15,12/17/22,Dolphins,Bills,20,29,14-May,14-Aug,1-Jan,0-0,217,296,188,150,405,446,17-30,25-40,17-Feb,8-Feb,25,29,0,1,0,0,0,1,Aug-51,Jul-51,3-Jan,5-Apr,10,11,0,0,30:07:00,29:53:00,29,32
2022,15,12/18/22,Eagles,Bears,20,15,16-Sep,13-May,2-Jan,0-1,309,91,112,157,421,248,22-37,14-22,6-Jan,Jun-61,33,30,1,1,2,0,3,1,25-Feb,30-Jun,3-Feb,3-Feb,12,12,0,0,29:53:00,30:07:00,25,20
2022,15,12/18/22,Falcons,Saints,21,17,16-Sep,11-May,0-1,0-1,89,214,231,134,320,348,13-26,13-19,8-Apr,17-Feb,39,34,1,1,0,0,1,1,30-Mar,Jun-46,3-Feb,2-Jan,10,10,0,0,30:56:00,29:04:00,18,21
2022,15,12/18/22,Lions,Jets,17,18,15-May,14-Jul,3-Feb,1-Jan,252,287,107,50,359,337,23-38,18-35,0-0,30-Apr,28,22,0,0,0,1,0,1,Jun-52,20-Feb,0-3,2-Jan,9,11,1,0,32:32:00,27:28:00,20,17
2022,15,12/18/22,Steelers,Panthers,22,12,16-Dec,11-Apr,0-0,0-0,169,188,156,21,325,209,17-22,14-23,10-Jan,Apr-37,45,16,0,0,0,0,0,0,Jul-81,May-40,3-Mar,3-Jan,9,8,0,0,36:11:00,23:49,24,16
2022,15,12/18/22,Cowboys,Jaguars,24,26,16-Sep,12-Aug,0-0,0-0,243,311,154,192,397,503,23-30,27-42,13-Mar,7-Jan,41,27,0,2,2,1,2,3,18-Feb,Apr-37,4-Mar,4-Mar,12,13,0,1,35:26:00,27:42:00,34,40
2022,15,12/18/22,Chiefs,Texans,33,18,12-Jun,10-Apr,0-0,0-0,313,125,189,94,502,219,36-41,14-29,23-Feb,4-Jan,33,28,2,1,0,0,2,1,10-102,Apr-33,3-Feb,4-Mar,12,12,0,0,37:22:00,27:25:00,30,24
2022,15,12/18/22,Cardinals,Broncos,13,23,12-Feb,11-Apr,0-0,0-0,167,156,73,168,240,324,20-36,21-26,6-Mar,Jul-41,20,34,0,1,3,1,3,2,Jul-46,Apr-31,1-Jan,3-Mar,13,13,0,0,27:02:00,32:58:00,15,24
2022,15,12/18/22,Patriots,Raiders,19,18,13-Feb,14-May,0-0,1-Jan,112,211,206,97,318,308,13-31,20-38,0-0,20-Mar,32,23,1,0,0,1,1,1,30-Jun,13-90,0-1,2-Feb,12,12,1,1,26:44:00,33:16:00,24,30
2022,15,12/18/22,Titans,Chargers,17,23,11-Mar,13-Apr,0-0,2-Feb,157,291,127,74,284,365,18-26,28-42,28-Apr,22-Mar,27,24,0,0,1,2,1,2,Jun-62,20-Mar,2-Feb,2-Feb,13,12,0,0,30:12:00,29:48:00,14,17
2022,15,12/18/22,Bengals,Buccaneers,20,25,13-May,12-Apr,0-0,3-Feb,184,304,53,92,237,396,27-39,30-44,16-Feb,8-Jan,21,25,0,2,1,2,1,4,27-Apr,Jul-58,5-Apr,4-Mar,12,11,0,0,29:25:00,30:35:00,34,23
2022,15,12/18/22,Giants,Commanders,19,20,10-Feb,10-Jan,1-Jan,2-Jan,160,228,128,159,288,387,21-32,17-29,0-0,21-Mar,30,26,0,2,0,0,0,2,30-May,Jun-40,1-Jan,3-Jan,10,10,1,0,30:30:00,29:30:00,20,12
2022,15,12/19/22,Rams,Packers,13,27,11-Apr,9-Apr,0-0,2-Feb,84,207,72,138,156,345,21-Dec,22-30,27-May,22-Mar,17,35,0,1,1,1,1,2,Aug-76,Apr-80,2-Jan,5-Mar,8,9,0,0,22:41,37:19:00,12,24
2022,16,12/22/22,Jaguars,Jets,19,10,16-Jul,13-Feb,0-0,5-Jan,218,161,147,66,365,227,20-31,19-33,11-Jan,21-Mar,39,20,1,1,0,1,1,2,25-Mar,Sep-64,3-Jan,0-2,10,10,0,0,34:52:00,25:08:00,19,3
2022,16,12/24/22,Bills,Bears,20,11,11-Jun,12-Feb,1-Jan,4-Jan,172,129,254,80,426,209,15-26,18-28,Jan-00,15-Feb,31,29,1,1,2,1,3,2,Sep-72,15-Feb,4-Mar,4-Jan,12,13,0,0,28:48:00,31:12:00,35,13
2022,16,12/24/22,Saints,Browns,14,15,15-Jul,16-Jul,0-0,3-Jan,92,125,152,124,244,249,15-Aug,15-31,0-0,10-Feb,39,34,0,0,1,1,1,1,15-Feb,Apr-45,3-Feb,3-Jan,11,10,0,0,29:14:00,30:46:00,17,10
2022,16,12/24/22,Seahawks,Chiefs,19,14,14-Feb,11-Mar,6-Mar,0-1,200,220,133,77,333,297,25-40,16-28,15-Feb,4-Jan,31,22,0,0,1,0,1,0,Jun-35,May-39,2-Jan,3-Mar,12,11,0,0,35:02:00,24:58:00,10,24
2022,16,12/24/22,Giants,Vikings,23,23,11-Mar,13-Jun,1-Jan,0-1,319,270,126,83,445,353,30-42,34-48,15-Mar,29-Apr,21,19,1,0,1,0,2,0,Jul-63,14-Feb,2-Jan,4-Mar,11,12,0,0,29:13:00,30:47:00,24,27
2022,16,12/24/22,Bengals,Patriots,28,15,16-Aug,13-Jun,1-Jan,0-1,369,224,73,61,442,285,40-52,21-33,6-Feb,16-Apr,24,16,1,1,2,0,3,1,Aug-62,Oct-82,4-Feb,2-Jan,12,11,0,1,36:48:00,23:12,22,18
2022,16,12/24/22,Lions,Panthers,22,30,12-Apr,9-Mar,3-Feb,1-Jan,336,250,45,320,381,570,25-42,15-22,19-Feb,0-0,17,43,1,0,0,0,1,0,30-Apr,Oct-74,6-Mar,6-Apr,10,11,0,0,24:47:00,35:13:00,23,37
2022,16,12/24/22,Falcons,Ravens,17,15,14-May,12-Apr,4-Jan,0-0,212,115,115,184,327,299,22-33,17-Sep,6-Feb,0-0,33,34,1,0,0,0,1,0,May-48,6-Jan,0-4,4-Jan,9,9,0,0,32:44:00,27:16:00,9,17
2022,16,12/24/22,Texans,Titans,15,16,14-May,12-Apr,0-1,2-Jan,215,88,70,184,285,272,20-32,14-23,3-Jan,11-Apr,30,31,0,1,1,2,1,3,Apr-35,30-May,4-Feb,1-Jan,12,12,0,0,33:03:00,26:57:00,19,14
2022,16,12/24/22,Commanders,49ers,21,14,13-Jul,11-Apr,0-2,2-Jan,270,218,79,153,349,371,25-34,15-22,19-Feb,16-Mar,33,26,1,0,1,1,2,1,Jun-51,25-Apr,3-Feb,5-Jan,12,12,0,0,33:35:00,26:25:00,20,37
2022,16,12/24/22,Eagles,Cowboys,25,25,14-Aug,15-Aug,3-Feb,1-Jan,355,304,87,115,442,419,24-40,27-35,0-0,Jun-43,29,31,2,0,2,1,4,1,10-Feb,Apr-36,5-Mar,5-Mar,10,12,1,0,27:42:00,32:18:00,34,40
2022,16,12/24/22,Raiders,Steelers,13,19,12-Jun,14-May,0-0,2-Feb,143,244,58,106,201,350,16-30,26-39,31-Mar,0-0,19,27,0,0,3,1,3,1,20-Feb,Mar-35,1-Jan,1-Jan,10,11,0,0,27:21:00,32:39:00,10,13
2022,16,12/25/22,Packers,Dolphins,17,15,14-Feb,7-Feb,5-Mar,1-Jan,222,294,79,82,301,376,24-38,16-25,16-Feb,16-Feb,25,18,0,1,1,3,1,4,May-40,Aug-62,5-Feb,2-Jan,11,11,0,0,32:00:00,28:00:00,26,20
2022,16,12/25/22,Broncos,Rams,18,26,10-Mar,10-Jun,3-Jan,1-Jan,219,230,104,158,323,388,19-35,24-28,Jun-40,0-0,20,36,0,0,4,0,4,0,Jun-55,6-Mar,1-Jan,6-May,10,9,0,1,23:25,36:35:00,14,51
2022,16,12/25/22,Buccaneers,Cardinals,21,16,17-Jun,19-May,2-Jan,1-Jan,281,204,115,121,396,325,32-48,25-46,0-0,17-Jan,30,27,0,2,2,1,2,3,30-May,Jun-74,3-Jan,0-1,14,14,0,0,36:57:00,29:22:00,19,16
2022,16,12/26/22,Chargers,Colts,17,10,18-Aug,0-10,1-Jan,4-Jan,213,104,101,69,314,173,24-31,17-29,22-Apr,Jul-39,32,14,1,0,1,3,2,3,Jun-60,11-Feb,4-Feb,0-1,11,10,0,0,33:54:00,26:06:00,20,3
2022,17,12/29/22,Cowboys,Titans,26,17,13-Aug,16-Jul,0-0,2-Jan,274,220,87,97,361,317,29-41,20-39,8-Jan,12-Feb,32,24,1,1,2,1,3,2,Mar-35,10-124,4-Mar,3-Jan,11,12,0,0,33:26:00,26:34:00,27,13
